arm,prompt_id,sparsity,intervention_kind,purpose,representation,pool,score,selection_rule,n_cells,jaccard_median,jaccard_iqr,recall_median,spearman_rho_vs_exact_median,swaps_per_query_block_median,frac_query_blocks_changed_median,frac_decisions_changed_median,frac_cells_mask_identical_to_deployed,changed_pair_gap_fp64_median,reference_margin_norm_fp64_median,rel_l2_median,cosine_median,sparsification_error_median,wrong_mask_excess_median,wrong_mask_excess_iqr,signed_wrong_mask_over_sparsification_median,abs_wrong_mask_over_sparsification_median,abs_wrong_mask_over_sparsification_p90,frac_cells_arm_worse_than_deployed,random_matched_excess_median,isolation_ratio_abs,frac_cells_random_worse_than_arm,representation_saturation_frac_median,deployed_score_ties_median,exact_ties_fp64_total,selector_budget_violating_rows_total,selector_budget_violating_frac_max,pool_semantics,score_semantics,select_semantics
VA_NVFP4_VB_FP64,p04,0.8,intervention_ab,the H3 question at VSA's interface: can exact arithmetic rescue a quantized routing input?,nvfp4,fp64,fp64,exact_index_order,4320,0.9777879202799331,0.0073402883030717625,0.9887692307692307,0.9996883539753244,1.4038461538461537,0.8573717948717948,0.004499506903353058,0.0,0.0034023960376200813,0.0008332509353356908,0.19777512550354004,0.9824646711349487,0.19740910828113556,0.00014673173427581787,0.00046749040484428406,0.0006995941022222339,0.0012281590676259543,0.004644662362409775,0.6858796296296297,-0.0014353469014167786,9.78211638062354,0.3768518518518518,0.08840620890259743,0.0,0,0,0.0,pool=fp64_values_acc_fp64_valid_token_denominator,score=fp64_values_acc_fp64,select=exact_stable_sort_index_order_ties_at_float64
VA_NVFP4_VB_FP64,p04,0.9,intervention_ab,the H3 question at VSA's interface: can exact arithmetic rescue a quantized routing input?,nvfp4,fp64,fp64,exact_index_order,4320,0.9699338544798557,0.011826798295888397,0.9847374847374848,0.9996883539753244,0.9615384615384615,0.7227564102564102,0.003081854043392505,0.0,0.00312464299827947,0.0013032289814614642,0.2778327912092209,0.9676142334938049,0.2775108963251114,0.00029440969228744507,0.0008179955184459686,0.0010592505162619155,0.0014830108641924774,0.005886326517779253,0.7458333333333333,-0.003215104341506958,10.920511198279135,0.31157407407407406,0.08840620890259743,0.0,0,0,0.0,pool=fp64_values_acc_fp64_valid_token_denominator,score=fp64_values_acc_fp64,select=exact_stable_sort_index_order_ties_at_float64
VA_NVFP4_VB_FP64,p04,0.95,intervention_ab,the H3 question at VSA's interface: can exact arithmetic rescue a quantized routing input?,nvfp4,fp64,fp64,exact_index_order,4320,0.9618303747743184,0.01663206611990431,0.9805438701923077,0.9996883539753244,0.6225961538461539,0.5416666666666666,0.0019955004930966467,0.0,0.0028772090322790067,0.002138433722699777,0.346658319234848,0.9523381888866425,0.34619317948818207,0.0004710257053375244,0.0011218637228012085,0.0013609854486829748,0.0017412596670269046,0.006251339883191531,0.7810185185185186,-0.0050572678446769714,10.736713065485606,0.2747685185185185,0.08840620890259743,0.0,0,0,0.0,pool=fp64_values_acc_fp64_valid_token_denominator,score=fp64_values_acc_fp64,select=exact_stable_sort_index_order_ties_at_float64
VA_NVFP4_VB_FP64,p05,0.8,intervention_ab,the H3 question at VSA's interface: can exact arithmetic rescue a quantized routing input?,nvfp4,fp64,fp64,exact_index_order,4320,0.9763847362286525,0.008611859879066208,0.988051282051282,0.9996623769929612,1.4935897435897436,0.8766025641025641,0.004787146614069691,0.0,0.003553548003519882,0.0008251885081836032,0.16938981413841248,0.9869381785392761,0.16921859979629517,0.00017917528748512268,0.0005199108272790909,0.001072991362846009,0.0016185575437229888,0.0058915555622153625,0.7108796296296296,-0.0008598975837230682,4.799197455142733,0.42962962962962964,0.08804870769381523,0.0,0,0,0.0,pool=fp64_values_acc_fp64_valid_token_denominator,score=fp64_values_acc_fp64,select=exact_stable_sort_index_order_ties_at_float64
VA_NVFP4_VB_FP64,p05,0.9,intervention_ab,the H3 question at VSA's interface: can exact arithmetic rescue a quantized routing input?,nvfp4,fp64,fp64,exact_index_order,4320,0.9674198633736206,0.013813690076700857,0.9834401709401709,0.9996623769929612,1.0432692307692308,0.7580128205128205,0.003343811637080868,0.0,0.003288352767515635,0.0012665848812426499,0.24975937604904175,0.9732989072799683,0.24947474896907806,0.0003882013261318207,0.0009037833660840988,0.0015620132836646314,0.0020382122450099925,0.00795977341447219,0.7800925925925926,-0.002462230622768402,6.342664120452561,0.3710648148148148,0.08804870769381523,0.0,0,0,0.0,pool=fp64_values_acc_fp64_valid_token_denominator,score=fp64_values_acc_fp64,select=exact_stable_sort_index_order_ties_at_float64
VA_NVFP4_VB_FP64,p05,0.95,intervention_ab,the H3 question at VSA's interface: can exact arithmetic rescue a quantized routing input?,nvfp4,fp64,fp64,exact_index_order,4320,0.9586071603727317,0.019265432057638754,0.9788661858974359,0.9996623769929612,0.6762820512820512,0.5769230769230769,0.0021675706771860617,0.0,0.0030595985701996273,0.002076267647233391,0.312822550535202,0.9601022899150848,0.31253038346767426,0.0005443505942821503,0.001247243955731392,0.0017652243639559757,0.0021618999361812073,0.007889624231278878,0.8002314814814815,-0.004096783697605133,7.526002066751983,0.3386574074074074,0.08804870769381523,0.0,0,0,0.0,pool=fp64_values_acc_fp64_valid_token_denominator,score=fp64_values_acc_fp64,select=exact_stable_sort_index_order_ties_at_float64
VA_NVFP4_VB_FP64,p06,0.8,intervention_ab,the H3 question at VSA's interface: can exact arithmetic rescue a quantized routing input?,nvfp4,fp64,fp64,exact_index_order,4320,0.9778882239578051,0.007816382354524198,0.9888205128205129,0.9996922165525339,1.3974358974358974,0.8557692307692307,0.0044789612097304405,0.0,0.003390848619404804,0.0008288105597913729,0.21363090723752975,0.9800713956356049,0.21330200135707855,0.00011092424392700195,0.0005171466618776321,0.0005116621221043249,0.001258111930398262,0.004954823577257618,0.6310185185185185,-0.0015297383069992065,13.790838259000537,0.3733796296296296,0.08795541524887085,0.0,0,0,0.0,pool=fp64_values_acc_fp64_valid_token_denominator,score=fp64_values_acc_fp64,select=exact_stable_sort_index_order_ties_at_float64
VA_NVFP4_VB_FP64,p06,0.9,intervention_ab,the H3 question at VSA's interface: can exact arithmetic rescue a quantized routing input?,nvfp4,fp64,fp64,exact_index_order,4320,0.9699585335639989,0.012712552942813815,0.9847502035002036,0.9996922165525339,0.9607371794871794,0.7211538461538461,0.003079285831689678,0.0,0.003103503069496857,0.001283386818593608,0.2985282838344574,0.9637192487716675,0.2981490343809128,0.00027486681938171387,0.0008174702525138855,0.0009189394330301722,0.0014386077604750529,0.006199155150834352,0.7189814814814814,-0.00342656672000885,12.46627995229318,0.31203703703703706,0.08795541524887085,0.0,0,0,0.0,pool=fp64_values_acc_fp64_valid_token_denominator,score=fp64_values_acc_fp64,select=exact_stable_sort_index_order_ties_at_float64
VA_NVFP4_VB_FP64,p06,0.95,intervention_ab,the H3 question at VSA's interface: can exact arithmetic rescue a quantized routing input?,nvfp4,fp64,fp64,exact_index_order,4320,0.9613967879770149,0.01768356410062044,0.9803185096153846,0.9996922165525339,0.6298076923076923,0.5464743589743589,0.0020186143984220906,0.0,0.002855925724102506,0.002080408652207129,0.3694722205400467,0.9471297860145569,0.36923445761203766,0.0004623681306838989,0.0012044757604599,0.001253467365469288,0.0017564362501277533,0.006655038684778905,0.7458333333333333,-0.0054003894329071045,11.679847884237326,0.28032407407407406,0.08795541524887085,0.0,0,0,0.0,pool=fp64_values_acc_fp64_valid_token_denominator,score=fp64_values_acc_fp64,select=exact_stable_sort_index_order_ties_at_float64
VA_NVFP4_VB_FP64,p07,0.8,intervention_ab,the H3 question at VSA's interface: can exact arithmetic rescue a quantized routing input?,nvfp4,fp64,fp64,exact_index_order,4320,0.9755587918698158,0.009654057844472819,0.9876282051282051,0.9996428126612653,1.546474358974359,0.8814102564102564,0.004956648586456279,0.0,0.0037146841594694717,0.0008497264859377683,0.21078982949256897,0.9792409241199493,0.21059146523475647,0.00022881105542182922,0.0006419308483600616,0.001142453393485794,0.001802662786096774,0.007319479299741524,0.7247685185185185,-0.001940697431564331,8.481659367317366,0.34675925925925927,0.08809397369623184,0.0,0,0,0.0,pool=fp64_values_acc_fp64_valid_token_denominator,score=fp64_values_acc_fp64,select=exact_stable_sort_index_order_ties_at_float64
VA_NVFP4_VB_FP64,p07,0.9,intervention_ab,the H3 question at VSA's interface: can exact arithmetic rescue a quantized routing input?,nvfp4,fp64,fp64,exact_index_order,4320,0.9657474310573293,0.015259491015679916,0.9825752950752951,0.9996428126612653,1.0977564102564101,0.7748397435897436,0.00351845003287311,0.0,0.0035114852726562972,0.0012854724620193713,0.3331652581691742,0.9515299797058105,0.3326541930437088,0.0005011335015296936,0.001316063106060028,0.0016665650795609703,0.0022968708330261193,0.010147118374307594,0.7703703703703704,-0.0061392635107040405,12.250754523423678,0.2539351851851852,0.08809397369623184,0.0,0,0,0.0,pool=fp64_values_acc_fp64_valid_token_denominator,score=fp64_values_acc_fp64,select=exact_stable_sort_index_order_ties_at_float64
VA_NVFP4_VB_FP64,p07,0.95,intervention_ab,the H3 question at VSA's interface: can exact arithmetic rescue a quantized routing input?,nvfp4,fp64,fp64,exact_index_order,4320,0.9549637752104954,0.021586617340807024,0.9769631410256411,0.9996428126612653,0.7371794871794871,0.6065705128205128,0.0023627547666009207,0.0,0.0033083816113656404,0.0020518228098484487,0.4054674804210663,0.929863840341568,0.4043515473604202,0.0006352365016937256,0.0016995221376419067,0.0017128232892442189,0.0024002211247297445,0.010840121892490624,0.7761574074074075,-0.010501518845558167,16.531667839549613,0.2238425925925926,0.08809397369623184,0.0,0,0,0.0,pool=fp64_values_acc_fp64_valid_token_denominator,score=fp64_values_acc_fp64,select=exact_stable_sort_index_order_ties_at_float64
VA_NVFP4_VB_FP64,p08,0.8,intervention_ab,the H3 question at VSA's interface: can exact arithmetic rescue a quantized routing input?,nvfp4,fp64,fp64,exact_index_order,4320,0.9784149852252984,0.007896443049253188,0.9890897435897436,0.9996875260102519,1.3637820512820513,0.8461538461538461,0.004371096318211703,0.0,0.0033733302815236966,0.0008564789877889672,0.22112832963466644,0.9780466854572296,0.2211449071764946,9.426102042198181e-05,0.0005187802016735077,0.00043520819209895726,0.001140963884084333,0.004857989543037018,0.6148148148148148,-0.002150014042854309,22.80915306485397,0.3145833333333333,0.08819988742470741,0.0,0,0,0.0,pool=fp64_values_acc_fp64_valid_token_denominator,score=fp64_values_acc_fp64,select=exact_stable_sort_index_order_ties_at_float64
VA_NVFP4_VB_FP64,p08,0.9,intervention_ab,the H3 question at VSA's interface: can exact arithmetic rescue a quantized routing input?,nvfp4,fp64,fp64,exact_index_order,4320,0.9703287890938251,0.01197613507595452,0.9849409849409849,0.9996875260102519,0.9487179487179487,0.7163461538461539,0.0030407626561472717,0.0,0.003082587619067986,0.0013042710279578037,0.30390921235084534,0.9611434936523438,0.30331985652446747,0.0002681910991668701,0.0009087920188903809,0.0008610488110880842,0.0014743433256101035,0.00649054455815126,0.6914351851851852,-0.004614412784576416,17.205689521057895,0.2539351851851852,0.08819988742470741,0.0,0,0,0.0,pool=fp64_values_acc_fp64_valid_token_denominator,score=fp64_values_acc_fp64,select=exact_stable_sort_index_order_ties_at_float64
VA_NVFP4_VB_FP64,p08,0.95,intervention_ab,the H3 question at VSA's interface: can exact arithmetic rescue a quantized routing input?,nvfp4,fp64,fp64,exact_index_order,4320,0.9613004616442393,0.017392673888192323,0.9802684294871795,0.9996875260102519,0.6314102564102564,0.5448717948717948,0.002023750821827745,0.0,0.002868734921527584,0.002111601970547155,0.36723698675632477,0.9453564882278442,0.3667117804288864,0.0004432797431945801,0.0011459030210971832,0.001175458522901508,0.001659596573529854,0.006372613025188931,0.7416666666666667,-0.007110282778739929,16.04017076778271,0.2175925925925926,0.08819988742470741,0.0,0,0,0.0,pool=fp64_values_acc_fp64_valid_token_denominator,score=fp64_values_acc_fp64,select=exact_stable_sort_index_order_ties_at_float64
VA_NVFP4_VB_FP64,p09,0.8,intervention_ab,the H3 question at VSA's interface: can exact arithmetic rescue a quantized routing input?,nvfp4,fp64,fp64,exact_index_order,4320,0.9768605933116217,0.008641362420951926,0.9882948717948717,0.9996748848781581,1.4631410256410255,0.8685897435897436,0.004689554569362262,0.0,0.003558593574209912,0.0008543472024638636,0.19692125916481018,0.9824061691761017,0.19661778956651688,0.00016533583402633667,0.0005451105535030365,0.000803318844335568,0.0014527905616808588,0.005592062287467992,0.6828703703703703,-0.0017265193164348602,10.442499211392006,0.3613425925925926,0.08805444836616516,0.0,0,0,0.0,pool=fp64_values_acc_fp64_valid_token_denominator,score=fp64_values_acc_fp64,select=exact_stable_sort_index_order_ties_at_float64
VA_NVFP4_VB_FP64,p09,0.9,intervention_ab,the H3 question at VSA's interface: can exact arithmetic rescue a quantized routing input?,nvfp4,fp64,fp64,exact_index_order,4320,0.9684049770923566,0.013527522003661141,0.9839489214489214,0.9996748848781581,1.0112179487179487,0.7435897435897436,0.0032410831689677843,0.0,0.0033100164213035873,0.0013060027830985514,0.2848992943763733,0.9655499756336212,0.2836446613073349,0.00040031224489212036,0.0009895768016576767,0.0013783033153299362,0.0018957666077991774,0.007873618376209158,0.7668981481481482,-0.0039817169308662415,9.946527945802082,0.300462962962963,0.08805444836616516,0.0,0,0,0.0,pool=fp64_values_acc_fp64_valid_token_denominator,score=fp64_values_acc_fp64,select=exact_stable_sort_index_order_ties_at_float64
VA_NVFP4_VB_FP64,p09,0.95,intervention_ab,the H3 question at VSA's interface: can exact arithmetic rescue a quantized routing input?,nvfp4,fp64,fp64,exact_index_order,4320,0.9593759199293495,0.01879445595128615,0.9792668269230769,0.9996748848781581,0.6634615384615384,0.5673076923076923,0.0021264792899408284,0.0,0.003061754474429326,0.002116150922193984,0.35803261399269104,0.9477092325687408,0.3576381057500839,0.0005710422992706299,0.0013649892061948776,0.001642261872429133,0.0021060960771565754,0.008103796325820162,0.7805555555555556,-0.006555482745170593,11.479854913626637,0.2662037037037037,0.08805444836616516,0.0,0,0,0.0,pool=fp64_values_acc_fp64_valid_token_denominator,score=fp64_values_acc_fp64,select=exact_stable_sort_index_order_ties_at_float64
VA_NVFP4_VB_FP64,p10,0.8,intervention_ab,the H3 question at VSA's interface: can exact arithmetic rescue a quantized routing input?,nvfp4,fp64,fp64,exact_index_order,4320,0.9776374838366167,0.007938728111743232,0.9886923076923076,0.9996874901459818,1.4134615384615383,0.8589743589743589,0.004530325443786982,0.0,0.0034083345150584896,0.0008237585746623478,0.19139547646045685,0.9837756454944611,0.19113872200250626,0.00013290345668792725,0.00046705640852451324,0.0006851406116809748,0.0012769845935706244,0.005119810274253882,0.6733796296296296,-0.001140594482421875,8.582128041260232,0.4085648148148148,0.08784559741616249,0.0,0,0,0.0,pool=fp64_values_acc_fp64_valid_token_denominator,score=fp64_values_acc_fp64,select=exact_stable_sort_index_order_ties_at_float64
VA_NVFP4_VB_FP64,p10,0.9,intervention_ab,the H3 question at VSA's interface: can exact arithmetic rescue a quantized routing input?,nvfp4,fp64,fp64,exact_index_order,4320,0.9694897422409259,0.012411312897203097,0.9845085470085471,0.9996874901459818,0.9759615384615384,0.7267628205128205,0.0031280818540433924,0.0,0.003089704577709772,0.0012651926104980948,0.26920078694820404,0.9696956276893616,0.2690359801054001,0.0002980083227157593,0.0007622037082910538,0.001055363135191565,0.0015303100992857428,0.006439163669860924,0.7340277777777777,-0.0026978403329849243,9.052902645132257,0.34976851851851853,0.08784559741616249,0.0,0,0,0.0,pool=fp64_values_acc_fp64_valid_token_denominator,score=fp64_values_acc_fp64,select=exact_stable_sort_index_order_ties_at_float64
VA_NVFP4_VB_FP64,p10,0.95,intervention_ab,the H3 question at VSA's interface: can exact arithmetic rescue a quantized routing input?,nvfp4,fp64,fp64,exact_index_order,4320,0.9611078373600471,0.017003286012837626,0.9801682692307693,0.9996874901459818,0.6346153846153846,0.5480769230769231,0.0020340236686390532,0.0,0.0028442453611175478,0.002058497373744323,0.335422545671463,0.9561239182949066,0.3347241282463074,0.0004361271858215332,0.0010482128709554672,0.001299624833806539,0.0017816579200326949,0.006354789776369679,0.7638888888888888,-0.0044387876987457275,10.177736777367773,0.3226851851851852,0.08784559741616249,0.0,0,0,0.0,pool=fp64_values_acc_fp64_valid_token_denominator,score=fp64_values_acc_fp64,select=exact_stable_sort_index_order_ties_at_float64
VB_BF16_LOW,p01,0.8,intervention_b,selector arithmetic lowered to true bf16 accumulation,bf16,bf16_low,bf16_low,kernel,4320,0.9766351587643496,0.0159790845153428,0.9881794871794872,0.9998295712218501,1.4775641025641024,0.8733974358974359,0.004735782380013149,0.0,0.004281232995992105,0.0008585681424010778,0.1798906996846199,0.9850267469882965,0.18001074343919754,-4.363059997558594e-05,0.0002657119184732437,-0.00024986123768721874,0.0007215366335416945,0.0028826727034897367,0.39699074074074076,-0.0013274997472763062,30.425887978142075,0.3976851851851852,0.0,327.0,0,240,0.0002670940170940171,pool=bf16_values_sequential_acc_bf16_valid_token_denominator,score=bf16_values_sequential_rank1_acc_bf16,select=kernel_fused_topk_mask_fp32_bisect_index_order_ties
VB_BF16_LOW,p01,0.9,intervention_b,selector arithmetic lowered to true bf16 accumulation,bf16,bf16_low,bf16_low,kernel,4320,0.9607471508017656,0.02374136992817022,0.9799806674806675,0.9998295712218501,1.2612179487179487,0.8285256410256411,0.004042365220249836,0.0,0.005243785920253067,0.0012994446882484472,0.2609725892543793,0.9702333509922028,0.2611015737056732,-8.635595440864563e-05,0.000483781099319458,-0.00033350403051393836,0.0008877278275515589,0.00391169816293268,0.3819444444444444,-0.0037697702646255493,43.65385444976489,0.33958333333333335,0.0,303.0,0,72,0.0002670940170940171,pool=bf16_values_sequential_acc_bf16_valid_token_denominator,score=bf16_values_sequential_rank1_acc_bf16,select=kernel_fused_topk_mask_fp32_bisect_index_order_ties
VB_BF16_LOW,p01,0.95,intervention_b,selector arithmetic lowered to true bf16 accumulation,bf16,bf16_low,bf16_low,kernel,4320,0.9443984614635571,0.03627553677831463,0.9714042467948718,0.9998295712218501,0.9150641025641025,0.7067307692307693,0.002932897764628534,0.0,0.005573676421271417,0.0021088596427138915,0.32701027393341064,0.9552634656429291,0.32723937928676605,-0.00011368095874786377,0.0007628798484802246,-0.0003422221117966483,0.0011473352329567834,0.004570547280648311,0.412962962962963,-0.006531938910484314,57.45851356665356,0.3148148148148148,0.0,250.0,0,48,0.00013354700854700856,pool=bf16_values_sequential_acc_bf16_valid_token_denominator,score=bf16_values_sequential_rank1_acc_bf16,select=kernel_fused_topk_mask_fp32_bisect_index_order_ties
VB_BF16_LOW,p02,0.8,intervention_b,selector arithmetic lowered to true bf16 accumulation,bf16,bf16_low,bf16_low,kernel,4320,0.9769858569473311,0.01464155191839922,0.9883589743589744,0.9998314066994924,1.455128205128205,0.8717948717948718,0.004663872452333991,0.0,0.004062846195507229,0.0008351908232747366,0.17286191880702972,0.9867878258228302,0.17285160720348358,-3.0182301998138428e-05,0.000248064287006855,-0.0001733856338004348,0.0007165826510787438,0.0027185865308434138,0.42106481481481484,-0.000177040696144104,5.865712169834609,0.487962962962963,0.0,326.0,0,360,0.0002670940170940171,pool=bf16_values_sequential_acc_bf16_valid_token_denominator,score=bf16_values_sequential_rank1_acc_bf16,select=kernel_fused_topk_mask_fp32_bisect_index_order_ties
VB_BF16_LOW,p02,0.9,intervention_b,selector arithmetic lowered to true bf16 accumulation,bf16,bf16_low,bf16_low,kernel,4320,0.9618234897821694,0.0216283281578995,0.980540293040293,0.9998314066994924,1.2259615384615383,0.8189102564102564,0.003929363905325444,0.0,0.004977873315968977,0.0012886912384254827,0.2571646720170975,0.9726172685623169,0.25705498456954956,-4.482269287109375e-05,0.00046904198825359344,-0.00018026385694490103,0.0008788800520916454,0.003737738312329853,0.4375,-0.002037517726421356,45.45728058510638,0.42407407407407405,0.0,298.0,0,36,0.00013354700854700856,pool=bf16_values_sequential_acc_bf16_valid_token_denominator,score=bf16_values_sequential_rank1_acc_bf16,select=kernel_fused_topk_mask_fp32_bisect_index_order_ties
VB_BF16_LOW,p02,0.95,intervention_b,selector arithmetic lowered to true bf16 accumulation,bf16,bf16_low,bf16_low,kernel,4320,0.9468629649490568,0.032168937390934405,0.9727063301282052,0.9998314066994924,0.8733974358974359,0.6875,0.0027993507560815254,0.0,0.005294472576903712,0.0021243144700614273,0.3305337131023407,0.9576125144958496,0.33039841055870056,-4.887580871582031e-05,0.0007157176733016968,-0.00015325629713148315,0.0010593175802095448,0.004229583398798608,0.4622685185185185,-0.0036654099822044373,74.99435975609757,0.40046296296296297,0.0,243.5,0,60,0.00013354700854700856,pool=bf16_values_sequential_acc_bf16_valid_token_denominator,score=bf16_values_sequential_rank1_acc_bf16,select=kernel_fused_topk_mask_fp32_bisect_index_order_ties
VB_BF16_LOW,p03,0.8,intervention_b,selector arithmetic lowered to true bf16 accumulation,bf16,bf16_low,bf16_low,kernel,4320,0.9769357495881383,0.014876379650152982,0.9883333333333333,0.99983465710814,1.4583333333333333,0.8733974358974359,0.004674145299145299,0.0,0.0040805512783040395,0.0008336685779420485,0.1779593750834465,0.985704094171524,0.17780262231826782,-3.9517879486083984e-05,0.0002518370747566223,-0.00021895775719411555,0.0007201828253749019,0.0027338030144556684,0.4111111111111111,-0.00043294578790664673,10.955693815987933,0.46574074074074073,0.0,324.0,0,300,0.0005341880341880342,pool=bf16_values_sequential_acc_bf16_valid_token_denominator,score=bf16_values_sequential_rank1_acc_bf16,select=kernel_fused_topk_mask_fp32_bisect_index_order_ties
VB_BF16_LOW,p03,0.9,intervention_b,selector arithmetic lowered to true bf16 accumulation,bf16,bf16_low,bf16_low,kernel,4320,0.961774539647687,0.021773176648166914,0.9805148555148555,0.99983465710814,1.2275641025641024,0.8197115384615384,0.003934500328731098,0.0,0.004931237034418527,0.0012806769398954,0.2603718787431717,0.9712983071804047,0.2603085935115814,-5.587190389633179e-05,0.000460917130112648,-0.00021606202888844404,0.0008908774552429317,0.003631918847370688,0.42662037037037037,-0.002403371036052704,43.01573543139085,0.4050925925925926,0.0,299.0,0,96,0.0002670940170940171,pool=bf16_values_sequential_acc_bf16_valid_token_denominator,score=bf16_values_sequential_rank1_acc_bf16,select=kernel_fused_topk_mask_fp32_bisect_index_order_ties
VB_BF16_LOW,p03,0.95,intervention_b,selector arithmetic lowered to true bf16 accumulation,bf16,bf16_low,bf16_low,kernel,4320,0.9470528009360831,0.03223240661273197,0.9728064903846154,0.99983465710814,0.8701923076923077,0.6875,0.002789077909270217,0.0,0.005244479213454712,0.0020853210010376806,0.33420079946517944,0.9568029940128326,0.33439214527606964,-6.113946437835693e-05,0.0007479693740606308,-0.0002016616556627652,0.001109185930955351,0.00408795112599661,0.45069444444444445,-0.004205092787742615,68.77869851328296,0.3821759259259259,0.0,245.0,0,72,0.00013354700854700856,pool=bf16_values_sequential_acc_bf16_valid_token_denominator,score=bf16_values_sequential_rank1_acc_bf16,select=kernel_fused_topk_mask_fp32_bisect_index_order_ties
VB_BF16_LOW,p04,0.8,intervention_b,selector arithmetic lowered to true bf16 accumulation,bf16,bf16_low,bf16_low,kernel,4320,0.9780136178629845,0.01289021216437225,0.9888846153846154,0.9998432617340669,1.3894230769230769,0.8557692307692307,0.00445327909270217,0.0,0.003824436905848871,0.0008332509353356908,0.1974428966641426,0.9824874699115753,0.19740910828113556,-4.2743980884552e-05,0.000257270410656929,-0.0002197068911577194,0.0006486275258693177,0.0022520582554761913,0.3990740740740741,-0.0012032538652420044,28.150252745337283,0.40300925925925923,0.0,314.5,0,300,0.0005341880341880342,pool=bf16_values_sequential_acc_bf16_valid_token_denominator,score=bf16_values_sequential_rank1_acc_bf16,select=kernel_fused_topk_mask_fp32_bisect_index_order_ties
VB_BF16_LOW,p04,0.9,intervention_b,selector arithmetic lowered to true bf16 accumulation,bf16,bf16_low,bf16_low,kernel,4320,0.9637835002622575,0.019078149084457152,0.9815577940577941,0.9998432617340669,1.1618589743589742,0.7980769230769231,0.003723906969099277,0.0,0.004600774866649291,0.0013032289814614642,0.2773677855730057,0.9676865935325623,0.2775108963251114,-7.170438766479492e-05,0.0004481971263885498,-0.00025148750975381284,0.0008119320389767951,0.003066845667957251,0.40347222222222223,-0.0034779012203216553,48.50332502078138,0.33912037037037035,0.0,286.0,0,24,0.00013354700854700856,pool=bf16_values_sequential_acc_bf16_valid_token_denominator,score=bf16_values_sequential_rank1_acc_bf16,select=kernel_fused_topk_mask_fp32_bisect_index_order_ties
VB_BF16_LOW,p04,0.95,intervention_b,selector arithmetic lowered to true bf16 accumulation,bf16,bf16_low,bf16_low,kernel,4320,0.9487629922412532,0.028561113936575788,0.9737079326923077,0.9998432617340669,0.8413461538461539,0.6698717948717948,0.0026966222879684417,0.0,0.005005384801672877,0.002138433722699777,0.34615616500377655,0.9526531100273132,0.34619317948818207,-9.784847497940063e-05,0.0007329918444156647,-0.00030095822815520495,0.001026447616662523,0.003728621314525545,0.4162037037037037,-0.005951963365077972,60.828371278458846,0.31342592592592594,0.0,235.0,0,60,0.00013354700854700856,pool=bf16_values_sequential_acc_bf16_valid_token_denominator,score=bf16_values_sequential_rank1_acc_bf16,select=kernel_fused_topk_mask_fp32_bisect_index_order_ties
VB_BF16_LOW,p05,0.8,intervention_b,selector arithmetic lowered to true bf16 accumulation,bf16,bf16_low,bf16_low,kernel,4320,0.9768104923018438,0.015762059180833954,0.9882692307692308,0.9998295214702564,1.4663461538461537,0.875801282051282,0.00469982741617357,0.0,0.004129454980172557,0.0008251885081836032,0.169350728392601,0.9869835078716278,0.16921859979629517,-3.7591904401779175e-05,0.0002581365406513214,-0.00021843295759127972,0.0007359825712993643,0.002918797400079365,0.40925925925925927,-0.0006262287497520447,16.658606679219105,0.4548611111111111,0.0,327.0,0,228,0.0002670940170940171,pool=bf16_values_sequential_acc_bf16_valid_token_denominator,score=bf16_values_sequential_rank1_acc_bf16,select=kernel_fused_topk_mask_fp32_bisect_index_order_ties
VB_BF16_LOW,p05,0.9,intervention_b,selector arithmetic lowered to true bf16 accumulation,bf16,bf16_low,bf16_low,kernel,4320,0.9614319570911812,0.023227900580213512,0.9803367928367929,0.9998295214702564,1.2387820512820513,0.8237179487179487,0.003970455292570677,0.0,0.005001003473386096,0.0012665848812426499,0.24941514432430267,0.9735006093978882,0.24947474896907806,-6.43804669380188e-05,0.000460868701338768,-0.0002565077724354929,0.0009366557105875081,0.0036920882004461606,0.40532407407407406,-0.0023935511708259583,37.1782201134128,0.3974537037037037,0.0,301.0,0,24,0.00013354700854700856,pool=bf16_values_sequential_acc_bf16_valid_token_denominator,score=bf16_values_sequential_rank1_acc_bf16,select=kernel_fused_topk_mask_fp32_bisect_index_order_ties
VB_BF16_LOW,p05,0.95,intervention_b,selector arithmetic lowered to true bf16 accumulation,bf16,bf16_low,bf16_low,kernel,4320,0.9456299327681964,0.03418940875864218,0.9720552884615384,0.9998295214702564,0.8942307692307692,0.6971153846153846,0.0028661242603550295,0.0,0.005327054980057561,0.002076267647233391,0.31223639845848083,0.9601367115974426,0.31253038346767426,-4.9561262130737305e-05,0.0006965026259422302,-0.00016781672665947125,0.0011207295802430515,0.0043827557347425675,0.45208333333333334,-0.0043714046478271484,88.20204449789537,0.3738425925925926,0.0,246.0,0,24,0.00013354700854700856,pool=bf16_values_sequential_acc_bf16_valid_token_denominator,score=bf16_values_sequential_rank1_acc_bf16,select=kernel_fused_topk_mask_fp32_bisect_index_order_ties
